spotify_id,artist_name,event_date,venue_name,venue_city,venue_country,event_url,ticket_url,ticket_status,start_time,timezone
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2023-12-8,"Seminole Hard Rock Hotel & Casino - Hollywood, FL",Hollywood,FL,https://www.bandsintown.com/z/1029756618-bruno-mars-at-seminole-hard-rock-hotel-and-casino-hollywood-fl?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029756618-bruno-mars-at-seminole-hard-rock-hotel-and-casino-hollywood-fl?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-12-08T20:00:00,America/New_York
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-04-26,A Autêntica,Belo Horizonte,Brazil,https://www.bandsintown.com/e/106601034-mart'nalia-at-a-autentica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106601034-mart'nalia-at-a-autentica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-26T21:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-04-5,Audio,São Paulo,Brazil,https://www.bandsintown.com/e/106338958-mart'nalia-at-audio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106338958-mart'nalia-at-audio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-05T21:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-03-14,Circo Voador,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106434401-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106434401-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-14T20:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-02-15,Municipal Park of Mangabeiras,Belo Horizonte,Brazil,https://www.bandsintown.com/e/106363305-mart'nalia-at-municipal-park-of-mangabeiras?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106363305-mart'nalia-at-municipal-park-of-mangabeiras?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-02-15T13:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-02-6,Jockey Club Brasileiro,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106325783-mart'nalia-at-jockey-club-brasileiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106325783-mart'nalia-at-jockey-club-brasileiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-02-06T18:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-01-4,Circo Voador,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106122115-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106122115-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-01-04T20:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2025-01-3,Circo Voador,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106122109-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106122109-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-01-03T20:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-10-12,Marina da Glória,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/105875139-mart'nalia-at-marina-da-gloria?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105875139-mart'nalia-at-marina-da-gloria?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-10-12T18:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-09-1,Américo Renné Gianetti City Park,Belo Horizonte,Brazil,https://www.bandsintown.com/e/105729910-mart'nalia-at-americo-renne-gianetti-city-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105729910-mart'nalia-at-americo-renne-gianetti-city-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-01T13:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-08-24,Ibitipoca - MG,Lima Duarte,Brazil,https://www.bandsintown.com/e/105756893-mart'nalia-at-ibitipoca-mg?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105756893-mart'nalia-at-ibitipoca-mg?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-08-24T12:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-08-4,Villa-Lobos State Park,São Paulo,Brazil,https://www.bandsintown.com/e/105716725-mart'nalia-at-villa-lobos-state-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105716725-mart'nalia-at-villa-lobos-state-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-08-04T18:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-06-29,Vivo Rio,Rio De Janeiro,Brazil,https://www.bandsintown.com/e/105399105-mart'nalia-at-vivo-rio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105399105-mart'nalia-at-vivo-rio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-29T21:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-06-9,Blue Note São Paulo,São Paulo,Brazil,https://www.bandsintown.com/e/105554497-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105554497-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-09T19:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-06-8,Blue Note São Paulo,São Paulo,Brazil,https://www.bandsintown.com/e/105265112-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105265112-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-08T22:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-06-8,Blue Note São Paulo,São Paulo,Brazil,https://www.bandsintown.com/e/105265103-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105265103-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-08T20:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-06-1,Municipal Forum Luísa Todi,Setúbal,Portugal,https://www.bandsintown.com/e/1030272621-mart'nalia-at-municipal-forum-luisa-todi?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030272621-mart'nalia-at-municipal-forum-luisa-todi?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-01T21:30:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-30,Melkweg,Amsterdam,Netherlands,https://www.bandsintown.com/e/104955838-mart'nalia-at-melkweg?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104955838-mart'nalia-at-melkweg?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-30T19:30:00,Europe/Amsterdam
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-28,New Morning,Paris,France,https://www.bandsintown.com/e/1030518074-mart'nalia-at-new-morning?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030518074-mart'nalia-at-new-morning?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-28T19:00:00,Europe/Paris
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-26,The Jazz Cafe,London,United Kingdom,https://www.bandsintown.com/e/104955835-mart'nalia-at-the-jazz-cafe?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104955835-mart'nalia-at-the-jazz-cafe?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-26T19:00:00,Europe/London
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-25,OVAR,Ovar,Portugal,https://www.bandsintown.com/z/105077649-mart'nalia-at-ovar?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105077649-mart'nalia-at-ovar?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-25T13:00:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-23,Music Conservatory of Coimbra,Coimbra,Portugal,https://www.bandsintown.com/z/104955829-mart'nalia-at-music-conservatory-of-coimbra?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104955829-mart'nalia-at-music-conservatory-of-coimbra?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-23T21:30:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-19,Palácio Baldaya,Lisboa,Portugal,https://www.bandsintown.com/z/105077645-mart'nalia-at-palacio-baldaya?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105077645-mart'nalia-at-palacio-baldaya?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-19T17:00:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-16,Hotel Mouco,Porto,Portugal,https://www.bandsintown.com/z/104955823-mart'nalia-at-hotel-mouco?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104955823-mart'nalia-at-hotel-mouco?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-16T21:00:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-15,Sala Apolo,Barcelona,Spain,https://www.bandsintown.com/z/104945718-mart'nalia-at-sala-apolo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104945718-mart'nalia-at-sala-apolo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-15T20:30:00,Europe/Madrid
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-14,Casa de Vacas Cultural Centre,Madrid,Spain,https://www.bandsintown.com/z/105413731-mart'nalia-at-casa-de-vacas-cultural-centre?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105413731-mart'nalia-at-casa-de-vacas-cultural-centre?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-14T19:00:00,Europe/Madrid
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-05-9,Cidade das Artes,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/105399270-mart'nalia-at-cidade-das-artes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105399270-mart'nalia-at-cidade-das-artes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-09T20:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-04-10,Casa Camolese,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/105338555-mart'nalia-at-casa-camolese?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105338555-mart'nalia-at-casa-camolese?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-10T20:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-04-6,Teatro Rival,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/105247378-mart'nalia-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105247378-mart'nalia-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-06T19:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-04-5,Teatro Rival,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/105247370-mart'nalia-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105247370-mart'nalia-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-05T19:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-02-3,Ribalta Hotel e Eventos,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/105069469-mart'nalia-at-ribalta-hotel-e-eventos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105069469-mart'nalia-at-ribalta-hotel-e-eventos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-02-03T23:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2024-01-6,Circo Voador,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104944246-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104944246-mart'nalia-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-06T22:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-11-28,Casa Camolese,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104926855-mart'nalia-at-casa-camolese?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104926855-mart'nalia-at-casa-camolese?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-28T21:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-10-22,Marina da Glória,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104712691-mart'nalia-at-marina-da-gloria?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104712691-mart'nalia-at-marina-da-gloria?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-10-22T15:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-10-21,Casa Natura Musical,São Paulo,Brazil,https://www.bandsintown.com/z/104569098-mart'nalia-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104569098-mart'nalia-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-10-21T22:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-10-20,Casa Natura Musical,São Paulo,Brazil,https://www.bandsintown.com/z/104569096-mart'nalia-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104569096-mart'nalia-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-10-20T22:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-08-12,Praia de Copacabana posto 4,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104664757-mart'nalia-at-praia-de-copacabana-posto-4?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104664757-mart'nalia-at-praia-de-copacabana-posto-4?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-08-12T18:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-07-1,B.Leza,Lisboa,Portugal,https://www.bandsintown.com/z/104538405-mart'nalia-at-b.leza?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104538405-mart'nalia-at-b.leza?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-01T21:30:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-29,Le 360 Paris Music Factory,Paris,France,https://www.bandsintown.com/z/104509366-mart'nalia-at-le-360-paris-music-factory?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104509366-mart'nalia-at-le-360-paris-music-factory?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-29T20:30:00,Europe/Paris
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-28,Salle de l'Alhambra,Genève,Switzerland,https://www.bandsintown.com/z/104384218-mart'nalia-at-salle-de-l'alhambra?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104384218-mart'nalia-at-salle-de-l'alhambra?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-28T20:30:00,Europe/Zurich
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-27,Il Pescatore Ok village,Anzola dell'Emilia,Italy,https://www.bandsintown.com/z/104509344-mart'nalia-at-il-pescatore-ok-village?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104509344-mart'nalia-at-il-pescatore-ok-village?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-27T22:00:00,Europe/Rome
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-25,Churrascaria Brasa,Milano,Italy,https://www.bandsintown.com/z/104446540-mart'nalia-at-churrascaria-brasa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104446540-mart'nalia-at-churrascaria-brasa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-25T20:00:00,Europe/Rome
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-23,Mon Madrid,Madrid,Spain,https://www.bandsintown.com/z/104386020-mart'nalia-at-mon-madrid?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104386020-mart'nalia-at-mon-madrid?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-23T21:00:00,Europe/Madrid
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-22,Sala Apolo,Barcelona,Spain,https://www.bandsintown.com/z/104386024-mart'nalia-at-sala-apolo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104386024-mart'nalia-at-sala-apolo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-22T21:00:00,Europe/Madrid
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-16,Espace Julien,Marseille,France,https://www.bandsintown.com/z/104434612-mart'nalia-at-espace-julien?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104434612-mart'nalia-at-espace-julien?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-16T20:30:00,Europe/Paris
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-15,Tires,Tires,Portugal,https://www.bandsintown.com/z/104475836-mart'nalia-at-tires?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104475836-mart'nalia-at-tires?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-15T21:30:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-06-14,Casino Estoril,Estoril,Portugal,https://www.bandsintown.com/z/104475810-mart'nalia-at-casino-estoril?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104475810-mart'nalia-at-casino-estoril?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-14T21:30:00,Europe/Lisbon
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-03-23,Blue Note São Paulo,São Paulo,Brazil,https://www.bandsintown.com/z/103994660-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/103994660-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-03-23T22:30:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-03-23,Blue Note São Paulo,São Paulo,Brazil,https://www.bandsintown.com/z/103994654-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/103994654-mart'nalia-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-03-23T20:00:00,America/Sao_Paulo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-02-11,Medio y Medio,Punta Ballena,Uruguay,https://www.bandsintown.com/z/103993230-mart'nalia-at-medio-y-medio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/103993230-mart'nalia-at-medio-y-medio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-02-11T22:30:00,America/Montevideo
4EUuQxMNowMUEs5gu4BzBX,Mart'nália,2023-02-5,Clube Monte Líbano,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104028688-mart'nalia-at-clube-monte-libano?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104028688-mart'nalia-at-clube-monte-libano?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-02-05T17:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2024-12-7,Casa Savana,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106111793-tassia-reis-at-casa-savana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106111793-tassia-reis-at-casa-savana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-07T20:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2024-04-28,Lula Lounge,Toronto,Canada,https://www.bandsintown.com/z/1030643004-tassia-reis-at-lula-lounge?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030643004-tassia-reis-at-lula-lounge?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-28T19:00:00,America/Toronto
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2024-04-27,London Brewing Co-operative,London,Canada,https://www.bandsintown.com/z/105384922-tassia-reis-at-london-brewing-co-operative?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105384922-tassia-reis-at-london-brewing-co-operative?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-27T19:00:00,America/Toronto
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2024-04-25,Fourth Stage,Ottawa,Canada,https://www.bandsintown.com/z/105384852-tassia-reis-at-fourth-stage?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105384852-tassia-reis-at-fourth-stage?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-25T20:00:00,America/Toronto
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2024-03-20,Serviço Social do Comércio - SESC Bom Retiro,São Paulo,Brazil,https://www.bandsintown.com/z/105320506-tassia-reis-at-servico-social-do-comercio-sesc-bom-retiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105320506-tassia-reis-at-servico-social-do-comercio-sesc-bom-retiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-20T21:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-07-18,Plaine De L'asse,Nyon,Switzerland,https://www.bandsintown.com/z/1027895946-tassia-reis-at-plaine-de-l'asse?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1027895946-tassia-reis-at-plaine-de-l'asse?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-18T00:00:00,Europe/Zurich
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-07-15,Flutgraben eV,Berlin,Germany,https://www.bandsintown.com/z/1027897016-tassia-reis-at-flutgraben-ev?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1027897016-tassia-reis-at-flutgraben-ev?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-15T20:00:00,Europe/Berlin
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-07-13,La Nau Locales de Ensayo,Barcelona,Spain,https://www.bandsintown.com/z/104444037-tassia-reis-at-la-nau-locales-de-ensayo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104444037-tassia-reis-at-la-nau-locales-de-ensayo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-13T20:00:00,Europe/Madrid
